student_id,year,band,instrument,lyrical_etude_musicality_tempo_style,lyrical_etude_tone_quality,lyrical_etude_note_accuracy,lyrical_etude_rhythmic_accuracy,lyrical_etude_artistry,technical_etude_musicality_tempo_style,technical_etude_tone_quality,technical_etude_note_accuracy,technical_etude_rhythmic_accuracy,technical_etude_articulation,technical_etude_artistry,sight_reading_musicality_tempo_style,sight_reading_tone_quality,sight_reading_note_accuracy,sight_reading_rhythmic_accuracy,sight_reading_artistry,scales_chromatic,scales_g,scales_gb,scales_c,scales_f,scales_bb,scales_eb,scales_ab,scales_a,scales_b,scales_d,scales_e,scales_db,scales_tone_quality,scales_musicality_tempo_style,scales_articulation_style,scales_note_accuracy
63122,2016,middleschool,Flute,0.65,0.65,1.0,1.0,-1,0.7,0.65,0.8,0.9,-1,-1,0.2,0.6,0.5,0.5,-1,0.8,0.53,-1,0.47,0.53,0.53,0.53,0.53,-1,-1,-1,-1,0.53,-1,-1,-1
63128,2016,middleschool,Bb Clarinet,0.4,0.45,0.8,0.8,-1,0.2,0.45,0.6,0.3,-1,-1,0.1,0.2,0.2,0.1,-1,0.33,0.47,-1,0.33,0.2,0.27,0.33,0.27,-1,-1,-1,-1,0.13,-1,-1,-1
63139,2016,middleschool,Trumpet,0.5,0.55,0.8,0.8,-1,0.6,0.55,0.8,0.8,-1,-1,0.3,0.7,0.4,0.3,-1,0.8,0.67,-1,0.2,0.8,0.67,0.33,0.6,-1,-1,-1,-1,0.27,-1,-1,-1
63143,2016,middleschool,Trumpet,0.75,0.8,0.9,0.9,-1,0.9,0.9,1.0,1.0,-1,-1,0.4,0.7,0.5,0.5,-1,1.0,0.93,-1,0.33,0.87,1.0,0.33,1.0,-1,-1,-1,-1,0.33,-1,-1,-1
63144,2016,middleschool,Bassoon,0.5,0.75,0.7,0.6,-1,0.5,0.75,0.8,0.8,-1,-1,0.5,0.5,0.5,0.5,-1,0.87,0.53,-1,0.53,0.6,0.53,0.53,0.53,-1,-1,-1,-1,0.47,-1,-1,-1
63146,2016,middleschool,French Horn,0.75,0.75,0.8,0.8,-1,0.6,0.65,0.6,0.7,-1,-1,0.4,0.5,0.4,0.4,-1,0.8,0.53,-1,0.53,0.6,0.53,0.8,0.6,-1,-1,-1,-1,0.53,-1,-1,-1
63147,2016,middleschool,French Horn,0.85,0.85,0.8,0.9,-1,0.65,0.7,0.6,0.7,-1,-1,0.6,0.7,0.4,0.5,-1,0.87,0.53,-1,0.6,0.53,0.6,0.33,0.67,-1,-1,-1,-1,0.33,-1,-1,-1
63148,2016,middleschool,Tuba,0.6,0.65,0.7,0.7,-1,0.5,0.6,0.7,0.7,-1,-1,0.6,0.6,0.7,0.7,-1,0.6,0.47,-1,0.2,0.4,0.4,0.4,0.33,-1,-1,-1,-1,0.2,-1,-1,-1
63150,2016,middleschool,Flute,0.75,0.8,1.0,1.0,-1,0.85,0.9,1.0,1.0,-1,-1,0.6,0.8,0.8,0.8,-1,0.93,0.6,-1,0.87,0.6,0.6,0.67,0.67,-1,-1,-1,-1,0.67,-1,-1,-1
63151,2016,middleschool,Flute,0.25,0.35,0.8,0.8,-1,0.25,0.4,0.5,0.6,-1,-1,0.1,0.3,0.3,0.2,-1,0.47,0.47,-1,0.47,0.53,0.4,0.47,0.27,-1,-1,-1,-1,0.2,-1,-1,-1
63152,2016,middleschool,Bb Clarinet,0.9,0.7,1.0,1.0,-1,0.9,0.65,1.0,1.0,-1,-1,0.8,0.9,0.9,0.9,-1,0.93,0.6,-1,0.67,1.0,0.6,0.87,0.6,-1,-1,-1,-1,0.6,-1,-1,-1
63153,2016,middleschool,Bb Clarinet,0.75,0.65,1.0,1.0,-1,0.5,0.6,0.8,0.9,-1,-1,0.4,0.8,0.8,0.2,-1,0.87,0.6,-1,0.6,0.67,0.6,0.73,0.53,-1,-1,-1,-1,0.4,-1,-1,-1
63154,2016,middleschool,Trumpet,0.75,0.5,0.8,0.9,-1,0.6,0.4,0.8,0.8,-1,-1,0.3,0.4,0.4,0.3,-1,0.53,0.6,-1,0.27,0.6,0.53,0.27,0.47,-1,-1,-1,-1,0.27,-1,-1,-1
63157,2016,middleschool,Tenor Saxophone,0.45,0.45,1.0,0.9,-1,0.45,0.45,1.0,0.9,-1,-1,0.2,0.3,0.6,0.3,-1,0.73,0.33,-1,0.53,0.27,0.6,0.53,0.53,-1,-1,-1,-1,0.53,-1,-1,-1
63158,2016,middleschool,Flute,0.25,0.35,0.5,0.7,-1,0.55,0.45,0.9,0.9,-1,-1,0.0,0.4,0.4,0.5,-1,0.6,0.47,-1,0.4,0.47,0.4,0.4,0.47,-1,-1,-1,-1,0.4,-1,-1,-1
63208,2016,middleschool,Euphonium,0.55,0.65,0.8,0.8,-1,0.6,0.6,0.8,0.7,-1,-1,0.4,0.6,0.4,0.4,-1,0.73,0.2,-1,0.27,0.4,0.27,0.2,0.2,-1,-1,-1,-1,0.2,-1,-1,-1
63210,2016,middleschool,Bari Saxophone,0.5,0.55,1.0,0.9,-1,0.55,0.55,1.0,0.9,-1,-1,0.3,0.5,0.7,0.5,-1,0.87,0.6,-1,0.33,0.6,0.33,0.6,0.6,-1,-1,-1,-1,0.53,-1,-1,-1
63282,2016,middleschool,Oboe,0.6,0.5,0.8,0.8,-1,0.75,0.6,0.9,0.8,-1,-1,0.8,0.8,0.9,0.8,-1,0.8,0.33,-1,0.67,0.53,0.6,0.67,0.33,-1,-1,-1,-1,0.67,-1,-1,-1
63283,2016,middleschool,French Horn,0.5,0.55,0.6,0.5,-1,0.85,0.8,0.8,0.8,-1,-1,0.5,0.6,0.5,0.4,-1,0.6,0.6,-1,0.67,0.53,0.6,0.47,0.53,-1,-1,-1,-1,0.67,-1,-1,-1
63284,2016,middleschool,Flute,0.35,0.45,0.8,0.7,-1,0.55,0.55,0.9,0.9,-1,-1,0.0,0.4,0.5,0.2,-1,0.47,0.47,-1,0.53,0.47,0.33,0.47,0.4,-1,-1,-1,-1,0.4,-1,-1,-1
63286,2016,middleschool,Euphonium,0.4,0.4,0.7,0.7,-1,0.5,0.4,0.7,0.7,-1,-1,0.3,0.4,0.2,0.3,-1,0.53,0.4,-1,0.2,0.4,0.4,0.33,0.33,-1,-1,-1,-1,0.2,-1,-1,-1
63294,2016,middleschool,Trombone,0.7,0.7,0.9,0.9,-1,0.75,0.7,0.8,0.9,-1,-1,0.6,0.7,0.7,0.7,-1,0.67,0.53,-1,0.27,0.53,0.53,0.2,0.53,-1,-1,-1,-1,0.27,-1,-1,-1
63295,2016,middleschool,Trumpet,0.7,0.6,0.9,0.8,-1,0.45,0.6,0.9,0.8,-1,-1,0.0,0.4,0.3,0.0,-1,0.53,0.53,-1,0.27,0.6,0.4,0.27,0.53,-1,-1,-1,-1,0.27,-1,-1,-1
63296,2016,middleschool,Bb Clarinet,0.55,0.7,0.8,0.9,-1,0.15,0.4,0.9,0.5,-1,-1,0.2,0.3,0.3,0.1,-1,0.07,0.53,-1,0.33,0.6,0.67,0.6,0.53,-1,-1,-1,-1,0.33,-1,-1,-1
63297,2016,middleschool,Trumpet,0.45,0.65,0.8,0.8,-1,0.6,0.6,0.8,0.9,-1,-1,0.1,0.4,0.4,0.2,-1,0.6,0.27,-1,0.33,0.73,0.27,0.27,0.27,-1,-1,-1,-1,0.27,-1,-1,-1
63300,2016,middleschool,Flute,0.5,0.5,1.0,0.8,-1,0.45,0.6,0.7,0.7,-1,-1,0.0,0.4,0.6,0.2,-1,0.6,0.53,-1,0.6,0.53,0.47,0.47,0.33,-1,-1,-1,-1,0.4,-1,-1,-1
63303,2016,middleschool,Bb Clarinet,0.55,0.6,1.0,0.9,-1,0.75,0.7,1.0,1.0,-1,-1,0.8,0.7,0.9,1.0,-1,0.93,0.6,-1,0.6,0.87,0.6,0.8,0.67,-1,-1,-1,-1,0.6,-1,-1,-1
63304,2016,middleschool,Flute,0.25,0.4,0.9,0.9,-1,0.25,0.45,0.6,0.5,-1,-1,0.1,0.2,0.2,0.4,-1,0.47,0.47,-1,0.67,0.53,0.53,0.47,0.47,-1,-1,-1,-1,0.47,-1,-1,-1
63306,2016,middleschool,Flute,0.25,0.3,0.6,0.8,-1,0.25,0.45,0.6,0.6,-1,-1,0.0,0.2,0.3,0.3,-1,0.0,0.0,-1,0.4,0.27,0.2,0.27,0.0,-1,-1,-1,-1,0.2,-1,-1,-1
63307,2016,middleschool,Trumpet,0.35,0.3,0.6,0.6,-1,0.1,0.3,0.8,0.5,-1,-1,0.0,0.2,0.1,0.1,-1,0.13,0.07,-1,0.13,0.27,0.13,0.2,0.13,-1,-1,-1,-1,0.13,-1,-1,-1
63308,2016,middleschool,Bari Saxophone,0.25,0.3,1.0,0.6,-1,0.35,0.35,0.7,0.8,-1,-1,0.1,0.3,0.6,0.3,-1,0.6,0.47,-1,0.33,0.2,0.27,0.47,0.33,-1,-1,-1,-1,0.47,-1,-1,-1
63309,2016,middleschool,Bb Clarinet,0.25,0.7,1.0,1.0,-1,0.15,0.5,0.5,0.6,-1,-1,0.5,0.5,0.5,0.2,-1,0.47,0.6,-1,0.53,0.53,0.47,0.53,0.53,-1,-1,-1,-1,0.4,-1,-1,-1
63329,2016,middleschool,Bassoon,0.6,0.65,0.8,0.9,-1,0.6,0.65,0.8,0.9,-1,-1,0.2,0.5,0.3,0.3,-1,0.67,0.47,-1,0.6,0.53,0.67,0.47,0.47,-1,-1,-1,-1,0.4,-1,-1,-1
63345,2016,middleschool,Bb Clarinet,0.4,0.45,1.0,0.9,-1,0.5,0.3,1.0,0.6,-1,-1,0.3,0.7,0.7,0.7,-1,0.87,0.53,-1,0.47,0.6,0.6,0.6,0.53,-1,-1,-1,-1,0.53,-1,-1,-1
63350,2016,middleschool,Flute,0.4,0.55,0.6,0.6,-1,0.5,0.6,0.7,0.9,-1,-1,0.1,0.4,0.3,0.4,-1,0.6,0.53,-1,0.6,0.53,0.6,0.53,0.53,-1,-1,-1,-1,0.6,-1,-1,-1
63354,2016,middleschool,Flute,0.45,0.5,0.9,0.8,-1,0.45,0.55,0.5,0.5,-1,-1,0.0,0.3,0.3,0.3,-1,0.47,0.4,-1,0.53,0.47,0.4,0.53,0.4,-1,-1,-1,-1,0.4,-1,-1,-1
63355,2016,middleschool,Bb Clarinet,0.55,0.55,1.0,0.9,-1,0.15,0.5,0.9,0.7,-1,-1,0.1,0.5,0.2,0.1,-1,0.6,0.53,-1,0.47,0.53,0.53,0.47,0.27,-1,-1,-1,-1,0.27,-1,-1,-1
63357,2016,middleschool,Tuba,0.45,0.45,0.7,0.7,-1,0.35,0.45,0.7,0.7,-1,-1,0.3,0.5,0.4,0.3,-1,0.47,0.2,-1,0.2,0.4,0.27,0.2,0.27,-1,-1,-1,-1,0.13,-1,-1,-1
63359,2016,middleschool,Oboe,0.25,0.25,0.5,0.5,-1,0.0,0.25,0.5,0.2,-1,-1,0.0,0.2,0.2,0.2,-1,0.53,0.13,-1,0.13,0.13,0.13,0.13,0.13,-1,-1,-1,-1,0.13,-1,-1,-1
63380,2016,middleschool,Alto Saxophone,0.6,0.55,1.0,0.9,-1,0.3,0.4,0.8,0.7,-1,-1,0.6,0.5,0.8,0.7,-1,0.8,0.53,-1,0.27,0.53,0.27,0.6,0.6,-1,-1,-1,-1,0.67,-1,-1,-1
63382,2016,middleschool,French Horn,0.6,0.65,0.5,0.4,-1,0.45,0.6,0.5,0.4,-1,-1,0.4,0.4,0.3,0.2,-1,0.6,0.47,-1,0.53,0.6,0.47,0.4,0.47,-1,-1,-1,-1,0.2,-1,-1,-1
63383,2016,middleschool,Flute,0.4,0.45,0.9,0.7,-1,0.6,0.55,1.0,1.0,-1,-1,0.2,0.3,0.8,0.7,-1,0.8,0.47,-1,0.47,0.53,0.47,0.53,0.53,-1,-1,-1,-1,0.47,-1,-1,-1
63385,2016,middleschool,French Horn,0.5,0.55,0.4,0.3,-1,0.45,0.55,0.4,0.3,-1,-1,0.2,0.4,0.2,0.2,-1,0.47,0.53,-1,0.53,0.6,0.47,0.53,0.47,-1,-1,-1,-1,0.33,-1,-1,-1
63386,2016,middleschool,Flute,0.25,0.45,0.6,0.7,-1,0.25,0.4,0.5,0.7,-1,-1,0.0,0.2,0.2,0.2,-1,0.2,0.27,-1,0.4,0.2,0.2,0.2,0.2,-1,-1,-1,-1,0.13,-1,-1,-1
63402,2016,middleschool,Bb Clarinet,0.85,0.5,0.9,0.8,-1,0.85,0.6,1.0,1.0,-1,-1,0.6,0.7,0.8,0.8,-1,0.93,0.6,-1,0.6,0.87,0.6,0.93,0.6,-1,-1,-1,-1,0.53,-1,-1,-1
63412,2016,middleschool,Flute,0.55,0.65,0.8,0.7,-1,0.55,0.6,0.7,0.7,-1,-1,0.4,0.4,0.7,0.5,-1,0.6,0.47,-1,0.53,0.47,0.4,0.47,0.4,-1,-1,-1,-1,0.47,-1,-1,-1
63413,2016,middleschool,Bari Saxophone,0.35,0.4,1.0,1.0,-1,0.35,0.4,0.9,0.9,-1,-1,0.2,0.3,0.6,0.3,-1,0.8,0.53,-1,0.4,0.47,0.27,0.4,0.53,-1,-1,-1,-1,0.47,-1,-1,-1
63414,2016,middleschool,French Horn,0.1,0.1,0.1,0.1,-1,0.25,0.25,0.5,0.6,-1,-1,0.2,0.2,0.1,0.1,-1,0.33,0.13,-1,0.07,0.2,0.13,0.07,0.13,-1,-1,-1,-1,0.0,-1,-1,-1
63415,2016,middleschool,French Horn,0.25,0.95,0.3,0.3,-1,0.2,0.9,0.2,0.3,-1,-1,0.2,0.2,0.1,0.1,-1,0.33,0.33,-1,0.07,0.2,0.2,0.27,0.07,-1,-1,-1,-1,0.07,-1,-1,-1
63417,2016,middleschool,Alto Saxophone,0.4,0.45,1.0,1.0,-1,0.25,0.35,0.7,0.7,-1,-1,0.3,0.4,0.6,0.5,-1,0.73,0.53,-1,0.27,0.53,0.27,0.53,0.53,-1,-1,-1,-1,0.53,-1,-1,-1
63418,2016,middleschool,Flute,0.15,0.3,0.5,0.8,-1,0.25,0.3,0.7,0.7,-1,-1,0.0,0.2,0.4,0.7,-1,0.0,0.4,-1,0.4,0.27,0.27,0.4,0.2,-1,-1,-1,-1,0.13,-1,-1,-1
63431,2016,middleschool,Alto Saxophone,0.3,0.4,1.0,0.9,-1,0.35,0.4,0.9,0.9,-1,-1,0.1,0.3,0.5,0.3,-1,0.6,0.53,-1,0.2,0.47,0.27,0.4,0.47,-1,-1,-1,-1,0.4,-1,-1,-1
63432,2016,middleschool,French Horn,0.3,0.45,0.4,0.3,-1,0.2,0.25,0.3,0.2,-1,-1,0.1,0.1,0.1,0.1,-1,0.33,0.27,-1,0.13,0.4,0.27,0.27,0.0,-1,-1,-1,-1,0.0,-1,-1,-1
63474,2016,middleschool,Alto Saxophone,0.2,0.3,0.8,0.7,-1,0.25,0.3,0.8,0.7,-1,-1,0.2,0.3,0.7,0.4,-1,0.47,0.47,-1,0.2,0.4,0.2,0.47,0.4,-1,-1,-1,-1,0.4,-1,-1,-1
63498,2016,middleschool,Flute,0.35,0.4,0.6,0.7,-1,0.4,0.5,0.8,0.8,-1,-1,0.1,0.4,0.4,0.2,-1,0.0,0.4,-1,0.2,0.33,0.13,0.33,0.2,-1,-1,-1,-1,0.13,-1,-1,-1
63508,2016,middleschool,Tuba,0.35,0.4,0.6,0.6,-1,0.25,0.35,0.6,0.6,-1,-1,0.2,0.5,0.4,0.3,-1,0.13,0.07,-1,0.07,0.07,0.13,0.07,0.0,-1,-1,-1,-1,0.0,-1,-1,-1
63513,2016,middleschool,Tuba,0.35,0.4,0.7,0.7,-1,0.45,0.4,0.7,0.7,-1,-1,0.3,0.4,0.5,0.4,-1,0.47,0.13,-1,0.13,0.33,0.13,0.13,0.13,-1,-1,-1,-1,0.13,-1,-1,-1
63514,2016,middleschool,Flute,0.4,0.45,0.8,0.9,-1,0.45,0.5,0.8,0.9,-1,-1,0.0,0.3,0.5,0.6,-1,0.47,0.47,-1,0.4,0.47,0.4,0.4,0.47,-1,-1,-1,-1,0.33,-1,-1,-1
63515,2016,middleschool,Bari Saxophone,0.15,0.3,0.9,0.6,-1,0.15,0.3,0.9,0.5,-1,-1,0.2,0.3,0.6,0.4,-1,0.47,0.47,-1,0.2,0.47,0.2,0.4,0.4,-1,-1,-1,-1,0.33,-1,-1,-1
63523,2016,middleschool,Alto Saxophone,0.25,0.4,1.0,0.6,-1,0.35,0.35,0.9,0.7,-1,-1,0.2,0.3,0.6,0.3,-1,0.6,0.4,-1,0.2,0.27,0.2,0.47,0.4,-1,-1,-1,-1,0.4,-1,-1,-1
63524,2016,middleschool,Trumpet,0.3,0.4,0.7,0.8,-1,0.35,0.4,0.8,0.8,-1,-1,0.3,0.4,0.3,0.3,-1,0.47,0.67,-1,0.27,0.73,0.27,0.2,0.47,-1,-1,-1,-1,0.27,-1,-1,-1
63526,2016,middleschool,Bb Clarinet,0.6,0.5,0.7,0.8,-1,0.15,0.35,0.3,0.2,-1,-1,0.1,0.3,0.7,0.2,-1,0.47,0.33,-1,0.27,0.53,0.47,0.47,0.33,-1,-1,-1,-1,0.07,-1,-1,-1
63527,2016,middleschool,Trombone,0.55,0.5,0.9,0.9,-1,0.45,0.5,0.7,0.8,-1,-1,0.4,0.5,0.4,0.3,-1,0.53,0.27,-1,0.27,0.27,0.27,0.27,0.27,-1,-1,-1,-1,0.2,-1,-1,-1
63554,2016,middleschool,Bb Clarinet,0.7,0.55,0.9,0.9,-1,0.2,0.45,0.7,0.6,-1,-1,0.2,0.5,0.5,0.3,-1,0.6,0.6,-1,0.6,0.67,0.67,0.67,0.53,-1,-1,-1,-1,0.47,-1,-1,-1
63555,2016,middleschool,French Horn,0.3,0.35,0.4,0.4,-1,0.35,0.4,0.3,0.3,-1,-1,0.2,0.3,0.2,0.1,-1,0.2,0.2,-1,0.13,0.27,0.2,0.27,0.33,-1,-1,-1,-1,0.27,-1,-1,-1
63556,2016,middleschool,Alto Saxophone,0.3,0.35,0.9,0.9,-1,0.3,0.3,0.9,0.9,-1,-1,0.2,0.3,0.7,0.3,-1,0.4,0.47,-1,0.27,0.33,0.2,0.47,0.4,-1,-1,-1,-1,0.4,-1,-1,-1
63557,2016,middleschool,Flute,0.25,0.35,0.8,0.7,-1,0.2,0.35,0.6,0.3,-1,-1,0.0,0.3,0.3,0.2,-1,0.2,0.2,-1,0.33,0.4,0.33,0.4,0.07,-1,-1,-1,-1,0.0,-1,-1,-1
63558,2016,middleschool,Bb Clarinet,0.25,0.4,0.7,0.3,-1,0.15,0.25,0.5,0.2,-1,-1,0.1,0.2,0.3,0.1,-1,0.2,0.47,-1,0.13,0.47,0.33,0.2,0.13,-1,-1,-1,-1,0.2,-1,-1,-1
63559,2016,middleschool,Tuba,0.45,0.35,0.7,0.7,-1,0.4,0.4,0.7,0.7,-1,-1,0.3,0.4,0.4,0.3,-1,0.47,0.4,-1,0.2,0.4,0.33,0.2,0.33,-1,-1,-1,-1,0.2,-1,-1,-1
63576,2016,middleschool,Tenor Saxophone,0.3,0.3,0.8,0.7,-1,0.3,0.35,0.9,0.8,-1,-1,0.1,0.3,0.6,0.3,-1,0.4,0.2,-1,0.33,0.27,0.4,0.4,0.2,-1,-1,-1,-1,0.2,-1,-1,-1
63582,2016,middleschool,Trumpet,0.5,0.5,0.8,0.8,-1,0.4,0.45,0.8,0.8,-1,-1,0.1,0.7,0.2,0.0,-1,0.6,0.6,-1,0.33,0.53,0.53,0.27,0.53,-1,-1,-1,-1,0.27,-1,-1,-1
63583,2016,middleschool,Trumpet,0.15,0.35,0.4,0.4,-1,0.4,0.45,0.8,0.8,-1,-1,0.0,0.2,0.2,0.0,-1,0.53,0.47,-1,0.2,0.47,0.33,0.27,0.27,-1,-1,-1,-1,0.2,-1,-1,-1
63584,2016,middleschool,Trombone,0.7,0.65,0.9,0.8,-1,0.6,0.6,0.9,0.9,-1,-1,0.5,0.6,0.5,0.5,-1,0.67,0.47,-1,0.33,0.53,0.47,0.33,0.4,-1,-1,-1,-1,0.27,-1,-1,-1
63586,2016,middleschool,Bb Clarinet,0.7,0.6,1.0,0.8,-1,0.75,0.55,1.0,1.0,-1,-1,0.9,0.9,0.9,0.9,-1,0.87,1.0,-1,0.67,1.0,0.67,0.87,0.8,-1,-1,-1,-1,0.67,-1,-1,-1
63590,2016,middleschool,French Horn,0.75,0.8,0.6,0.7,-1,0.85,0.85,0.8,0.8,-1,-1,0.3,0.7,0.2,0.2,-1,0.93,0.67,-1,0.6,0.93,0.6,0.93,0.67,-1,-1,-1,-1,0.67,-1,-1,-1
63592,2016,middleschool,Flute,0.4,0.4,0.8,0.9,-1,0.35,0.4,0.6,0.5,-1,-1,0.0,0.3,0.5,0.3,-1,0.47,0.47,-1,0.4,0.33,0.4,0.33,0.4,-1,-1,-1,-1,0.33,-1,-1,-1
63595,2016,middleschool,Flute,0.7,0.6,0.9,1.0,-1,0.7,0.6,0.9,1.0,-1,-1,0.3,0.5,0.5,0.6,-1,0.8,0.6,-1,0.8,0.6,0.6,0.6,0.6,-1,-1,-1,-1,0.73,-1,-1,-1
63611,2016,middleschool,Bass Clarinet,0.45,0.55,0.7,0.7,-1,0.45,0.6,0.7,0.8,-1,-1,0.2,0.6,0.5,0.3,-1,0.27,0.33,-1,0.2,0.27,0.27,0.33,0.2,-1,-1,-1,-1,0.13,-1,-1,-1
63612,2016,middleschool,Trombone,0.45,0.35,0.9,0.9,-1,0.55,0.35,0.9,0.9,-1,-1,0.6,0.4,0.7,0.7,-1,0.67,0.4,-1,0.2,0.4,0.4,0.2,0.2,-1,-1,-1,-1,0.2,-1,-1,-1
63647,2016,middleschool,Bass Clarinet,0.9,0.8,0.9,0.9,-1,0.8,0.8,0.9,0.9,-1,-1,0.6,0.8,0.8,0.6,-1,0.87,0.67,-1,0.6,0.67,0.67,0.67,0.6,-1,-1,-1,-1,0.67,-1,-1,-1
63672,2016,middleschool,Flute,0.55,0.65,0.7,0.8,-1,0.6,0.65,0.6,0.7,-1,-1,0.3,0.4,0.7,0.3,-1,0.6,0.53,-1,0.6,0.47,0.53,0.47,0.4,-1,-1,-1,-1,0.6,-1,-1,-1
63683,2016,middleschool,Oboe,0.25,0.25,0.5,0.5,-1,0.25,0.25,0.5,0.6,-1,-1,0.0,0.2,0.1,0.1,-1,0.8,0.13,-1,0.13,0.33,0.33,0.13,0.13,-1,-1,-1,-1,0.13,-1,-1,-1
63685,2016,middleschool,Bb Clarinet,0.25,0.15,0.4,0.4,-1,0.15,0.15,0.4,0.4,-1,-1,0.1,0.2,0.7,0.1,-1,0.73,0.53,-1,0.53,0.53,0.53,0.73,0.53,-1,-1,-1,-1,0.47,-1,-1,-1
63686,2016,middleschool,French Horn,0.65,0.65,0.4,0.5,-1,0.6,0.65,0.4,0.4,-1,-1,0.2,0.4,0.2,0.2,-1,0.73,0.27,-1,0.4,0.27,0.53,0.33,0.27,-1,-1,-1,-1,0.2,-1,-1,-1
63687,2016,middleschool,Piccolo,-1,-1,-1,-1,-1,0.4,0.45,0.7,0.6,-1,-1,-1,-1,-1,-1,-1,0.67,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,-1,-1,-1
63688,2016,middleschool,Flute,0.5,0.55,0.7,0.6,-1,0.45,0.55,0.5,0.5,-1,-1,0.0,0.4,0.4,0.3,-1,0.53,0.53,-1,0.47,0.4,0.47,0.47,0.33,-1,-1,-1,-1,0.47,-1,-1,-1
63691,2016,middleschool,Bb Clarinet,0.5,0.7,0.9,1.0,-1,0.75,0.7,0.9,0.9,-1,-1,0.5,0.8,0.6,0.1,-1,1.0,0.67,-1,0.6,0.67,0.67,0.67,0.6,-1,-1,-1,-1,0.47,-1,-1,-1
63695,2016,middleschool,Flute,0.4,0.5,0.6,0.7,-1,0.45,0.5,0.6,0.7,-1,-1,0.0,0.5,0.4,0.3,-1,0.2,0.4,-1,0.4,0.4,0.33,0.4,0.27,-1,-1,-1,-1,0.2,-1,-1,-1
63698,2016,middleschool,Tenor Saxophone,0.45,0.4,1.0,1.0,-1,0.4,0.35,0.8,0.9,-1,-1,0.3,0.3,0.7,0.5,-1,0.73,0.27,-1,0.53,0.27,0.53,0.6,0.53,-1,-1,-1,-1,0.53,-1,-1,-1
63699,2016,middleschool,Bb Clarinet,0.3,0.45,0.5,0.7,-1,0.2,0.45,0.3,0.6,-1,-1,0.4,0.6,0.2,0.1,-1,0.67,0.53,-1,0.53,0.73,0.53,0.53,0.47,-1,-1,-1,-1,0.4,-1,-1,-1
63700,2016,middleschool,Bassoon,0.35,0.35,0.9,0.9,-1,0.35,0.35,0.8,0.8,-1,-1,0.5,0.5,0.5,0.5,-1,0.53,0.27,-1,0.27,0.53,0.27,0.27,0.2,-1,-1,-1,-1,0.27,-1,-1,-1
63702,2016,middleschool,Alto Saxophone,0.25,0.3,0.8,0.8,-1,0.15,0.3,0.7,0.7,-1,-1,0.1,0.2,0.5,0.3,-1,0.6,0.47,-1,0.2,0.47,0.2,0.4,0.4,-1,-1,-1,-1,0.33,-1,-1,-1
63707,2016,middleschool,Trombone,0.4,0.4,0.7,0.8,-1,0.35,0.35,0.6,0.6,-1,-1,0.3,0.3,0.3,0.5,-1,0.0,0.2,-1,0.13,0.2,0.2,0.13,0.13,-1,-1,-1,-1,0.13,-1,-1,-1
63708,2016,middleschool,Euphonium,0.35,0.4,0.7,0.7,-1,0.4,0.45,0.7,0.7,-1,-1,0.2,0.5,0.4,0.3,-1,0.4,0.33,-1,0.13,0.33,0.27,0.2,0.27,-1,-1,-1,-1,0.13,-1,-1,-1
63709,2016,middleschool,Trombone,0.5,0.5,0.8,0.8,-1,0.6,0.55,0.8,0.8,-1,-1,0.4,0.4,0.4,0.4,-1,0.6,0.4,-1,0.27,0.4,0.2,0.2,0.4,-1,-1,-1,-1,0.2,-1,-1,-1
63710,2016,middleschool,Euphonium,0.4,0.4,0.7,0.6,-1,0.45,0.35,0.6,0.6,-1,-1,0.3,0.4,0.4,0.3,-1,0.27,0.27,-1,0.13,0.33,0.2,0.2,0.27,-1,-1,-1,-1,0.2,-1,-1,-1
63711,2016,middleschool,Euphonium,0.55,0.55,0.7,0.7,-1,0.35,0.5,0.6,0.6,-1,-1,0.4,0.5,0.6,0.4,-1,0.6,0.33,-1,0.2,0.33,0.2,0.4,0.33,-1,-1,-1,-1,0.33,-1,-1,-1
63715,2016,middleschool,Trumpet,0.2,0.3,0.6,0.6,-1,0.2,0.25,0.5,0.4,-1,-1,0.1,0.2,0.3,0.1,-1,0.27,0.2,-1,0.27,0.27,0.2,0.27,0.27,-1,-1,-1,-1,0.27,-1,-1,-1
63719,2016,middleschool,Bb Clarinet,0.75,0.75,1.0,1.0,-1,0.75,0.75,0.8,1.0,-1,-1,0.5,0.5,0.9,0.9,-1,0.67,0.67,-1,0.6,0.67,0.67,1.0,0.67,-1,-1,-1,-1,0.6,-1,-1,-1
63721,2016,middleschool,Bb Clarinet,0.7,0.45,1.0,0.9,-1,0.35,0.45,0.8,0.9,-1,-1,0.2,0.3,0.6,0.3,-1,0.87,0.2,-1,0.2,0.47,0.53,0.53,0.53,-1,-1,-1,-1,0.47,-1,-1,-1
63726,2016,middleschool,Bass Clarinet,0.75,0.55,0.8,0.8,-1,0.6,0.55,0.7,0.7,-1,-1,0.4,0.6,0.6,0.4,-1,0.73,0.6,-1,0.53,0.53,0.53,0.6,0.53,-1,-1,-1,-1,0.47,-1,-1,-1
63777,2016,middleschool,Alto Saxophone,0.3,0.3,0.9,0.7,-1,0.4,0.4,0.8,0.8,-1,-1,0.3,0.3,0.8,0.5,-1,0.8,0.53,-1,0.27,0.53,0.27,0.53,0.6,-1,-1,-1,-1,0.53,-1,-1,-1
