ScoreID,Student,Instrument,ScoreGroup,Description,JudgeID,Score,RecordingPath
2295977,122155,Alto Saxophone,Chromatic Scale,Chromatic Scale,4a7fcd76-42b0-485b-9999-3d62c675c67d,15,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2295978,122155,Alto Saxophone,Major Scales,G,4a7fcd76-42b0-485b-9999-3d62c675c67d,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2262473,122155,Alto Saxophone,Major Scales,G,6994fa2c-6d50-4cfa-bbec-091a3fddb116,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2262474,122155,Alto Saxophone,Major Scales,C,6994fa2c-6d50-4cfa-bbec-091a3fddb116,4,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2295979,122155,Alto Saxophone,Major Scales,C,4a7fcd76-42b0-485b-9999-3d62c675c67d,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2295980,122155,Alto Saxophone,Major Scales,F,4a7fcd76-42b0-485b-9999-3d62c675c67d,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2262475,122155,Alto Saxophone,Major Scales,F,6994fa2c-6d50-4cfa-bbec-091a3fddb116,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2295981,122155,Alto Saxophone,Major Scales,Bb,4a7fcd76-42b0-485b-9999-3d62c675c67d,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2262476,122155,Alto Saxophone,Major Scales,Bb,6994fa2c-6d50-4cfa-bbec-091a3fddb116,4,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2262477,122155,Alto Saxophone,Major Scales,Eb,6994fa2c-6d50-4cfa-bbec-091a3fddb116,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2295982,122155,Alto Saxophone,Major Scales,Eb,4a7fcd76-42b0-485b-9999-3d62c675c67d,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2262478,122155,Alto Saxophone,Major Scales,Ab,6994fa2c-6d50-4cfa-bbec-091a3fddb116,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2295983,122155,Alto Saxophone,Major Scales,Ab,4a7fcd76-42b0-485b-9999-3d62c675c67d,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2262479,122155,Alto Saxophone,Major Scales,Db,6994fa2c-6d50-4cfa-bbec-091a3fddb116,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2295984,122155,Alto Saxophone,Major Scales,Db,4a7fcd76-42b0-485b-9999-3d62c675c67d,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2295985,122155,Alto Saxophone,Sight-Reading,Tone Quality,4a7fcd76-42b0-485b-9999-3d62c675c67d,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2262480,122155,Alto Saxophone,Sight-Reading,Tone Quality,6994fa2c-6d50-4cfa-bbec-091a3fddb116,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2262481,122155,Alto Saxophone,Sight-Reading,Note Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2295986,122155,Alto Saxophone,Sight-Reading,Note Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2262482,122155,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2295987,122155,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2295988,122155,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",4a7fcd76-42b0-485b-9999-3d62c675c67d,4,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2262483,122155,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",6994fa2c-6d50-4cfa-bbec-091a3fddb116,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122155.mp3
2305099,122158,Tenor Saxophone,Lyrical Etude,Tone Quality,4a7fcd76-42b0-485b-9999-3d62c675c67d,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248953,122158,Tenor Saxophone,Lyrical Etude,Tone Quality,6994fa2c-6d50-4cfa-bbec-091a3fddb116,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305100,122158,Tenor Saxophone,Lyrical Etude,Note Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248954,122158,Tenor Saxophone,Lyrical Etude,Note Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305101,122158,Tenor Saxophone,Lyrical Etude,Rhythmic Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248955,122158,Tenor Saxophone,Lyrical Etude,Rhythmic Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248956,122158,Tenor Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",6994fa2c-6d50-4cfa-bbec-091a3fddb116,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305102,122158,Tenor Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",4a7fcd76-42b0-485b-9999-3d62c675c67d,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248957,122158,Tenor Saxophone,Technical Etude,Tone Quality,6994fa2c-6d50-4cfa-bbec-091a3fddb116,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305136,122158,Tenor Saxophone,Technical Etude,Tone Quality,4a7fcd76-42b0-485b-9999-3d62c675c67d,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248958,122158,Tenor Saxophone,Technical Etude,Note Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305137,122158,Tenor Saxophone,Technical Etude,Note Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305138,122158,Tenor Saxophone,Technical Etude,Rhythmic Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248959,122158,Tenor Saxophone,Technical Etude,Rhythmic Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305139,122158,Tenor Saxophone,Technical Etude,"Musicality, Tempo & Style",4a7fcd76-42b0-485b-9999-3d62c675c67d,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248960,122158,Tenor Saxophone,Technical Etude,"Musicality, Tempo & Style",6994fa2c-6d50-4cfa-bbec-091a3fddb116,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248961,122158,Tenor Saxophone,Chromatic Scale,Chromatic Scale,6994fa2c-6d50-4cfa-bbec-091a3fddb116,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305140,122158,Tenor Saxophone,Chromatic Scale,Chromatic Scale,4a7fcd76-42b0-485b-9999-3d62c675c67d,15,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305141,122158,Tenor Saxophone,Major Scales,G,4a7fcd76-42b0-485b-9999-3d62c675c67d,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248962,122158,Tenor Saxophone,Major Scales,G,6994fa2c-6d50-4cfa-bbec-091a3fddb116,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248963,122158,Tenor Saxophone,Major Scales,C,6994fa2c-6d50-4cfa-bbec-091a3fddb116,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305142,122158,Tenor Saxophone,Major Scales,C,4a7fcd76-42b0-485b-9999-3d62c675c67d,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305143,122158,Tenor Saxophone,Major Scales,F,4a7fcd76-42b0-485b-9999-3d62c675c67d,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248964,122158,Tenor Saxophone,Major Scales,F,6994fa2c-6d50-4cfa-bbec-091a3fddb116,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305144,122158,Tenor Saxophone,Major Scales,Bb,4a7fcd76-42b0-485b-9999-3d62c675c67d,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248965,122158,Tenor Saxophone,Major Scales,Bb,6994fa2c-6d50-4cfa-bbec-091a3fddb116,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305145,122158,Tenor Saxophone,Major Scales,Eb,4a7fcd76-42b0-485b-9999-3d62c675c67d,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248966,122158,Tenor Saxophone,Major Scales,Eb,6994fa2c-6d50-4cfa-bbec-091a3fddb116,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248967,122158,Tenor Saxophone,Major Scales,Ab,6994fa2c-6d50-4cfa-bbec-091a3fddb116,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305146,122158,Tenor Saxophone,Major Scales,Ab,4a7fcd76-42b0-485b-9999-3d62c675c67d,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248968,122158,Tenor Saxophone,Major Scales,Db,6994fa2c-6d50-4cfa-bbec-091a3fddb116,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305147,122158,Tenor Saxophone,Major Scales,Db,4a7fcd76-42b0-485b-9999-3d62c675c67d,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305148,122158,Tenor Saxophone,Sight-Reading,Tone Quality,4a7fcd76-42b0-485b-9999-3d62c675c67d,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248969,122158,Tenor Saxophone,Sight-Reading,Tone Quality,6994fa2c-6d50-4cfa-bbec-091a3fddb116,2,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248970,122158,Tenor Saxophone,Sight-Reading,Note Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305149,122158,Tenor Saxophone,Sight-Reading,Note Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,4,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248971,122158,Tenor Saxophone,Sight-Reading,Rhythmic Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305150,122158,Tenor Saxophone,Sight-Reading,Rhythmic Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2305151,122158,Tenor Saxophone,Sight-Reading,"Musicallity, Tempo & Style",4a7fcd76-42b0-485b-9999-3d62c675c67d,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2248972,122158,Tenor Saxophone,Sight-Reading,"Musicallity, Tempo & Style",6994fa2c-6d50-4cfa-bbec-091a3fddb116,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122158.mp3
2296059,122226,Alto Saxophone,Lyrical Etude,Tone Quality,4a7fcd76-42b0-485b-9999-3d62c675c67d,14,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262509,122226,Alto Saxophone,Lyrical Etude,Tone Quality,6994fa2c-6d50-4cfa-bbec-091a3fddb116,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296060,122226,Alto Saxophone,Lyrical Etude,Note Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262510,122226,Alto Saxophone,Lyrical Etude,Note Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262511,122226,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296061,122226,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262512,122226,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",6994fa2c-6d50-4cfa-bbec-091a3fddb116,13,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296062,122226,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",4a7fcd76-42b0-485b-9999-3d62c675c67d,15,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296063,122226,Alto Saxophone,Technical Etude,Tone Quality,4a7fcd76-42b0-485b-9999-3d62c675c67d,17,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262513,122226,Alto Saxophone,Technical Etude,Tone Quality,6994fa2c-6d50-4cfa-bbec-091a3fddb116,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296064,122226,Alto Saxophone,Technical Etude,Note Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262514,122226,Alto Saxophone,Technical Etude,Note Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262515,122226,Alto Saxophone,Technical Etude,Rhythmic Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296065,122226,Alto Saxophone,Technical Etude,Rhythmic Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296066,122226,Alto Saxophone,Technical Etude,"Musicality, Tempo & Style",4a7fcd76-42b0-485b-9999-3d62c675c67d,17,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262516,122226,Alto Saxophone,Technical Etude,"Musicality, Tempo & Style",6994fa2c-6d50-4cfa-bbec-091a3fddb116,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296067,122226,Alto Saxophone,Chromatic Scale,Chromatic Scale,4a7fcd76-42b0-485b-9999-3d62c675c67d,14,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262517,122226,Alto Saxophone,Chromatic Scale,Chromatic Scale,6994fa2c-6d50-4cfa-bbec-091a3fddb116,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296098,122226,Alto Saxophone,Major Scales,G,4a7fcd76-42b0-485b-9999-3d62c675c67d,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262518,122226,Alto Saxophone,Major Scales,G,6994fa2c-6d50-4cfa-bbec-091a3fddb116,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262519,122226,Alto Saxophone,Major Scales,C,6994fa2c-6d50-4cfa-bbec-091a3fddb116,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296099,122226,Alto Saxophone,Major Scales,C,4a7fcd76-42b0-485b-9999-3d62c675c67d,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262520,122226,Alto Saxophone,Major Scales,F,6994fa2c-6d50-4cfa-bbec-091a3fddb116,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296100,122226,Alto Saxophone,Major Scales,F,4a7fcd76-42b0-485b-9999-3d62c675c67d,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262521,122226,Alto Saxophone,Major Scales,Bb,6994fa2c-6d50-4cfa-bbec-091a3fddb116,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296101,122226,Alto Saxophone,Major Scales,Bb,4a7fcd76-42b0-485b-9999-3d62c675c67d,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262522,122226,Alto Saxophone,Major Scales,Eb,6994fa2c-6d50-4cfa-bbec-091a3fddb116,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296102,122226,Alto Saxophone,Major Scales,Eb,4a7fcd76-42b0-485b-9999-3d62c675c67d,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296103,122226,Alto Saxophone,Major Scales,Ab,4a7fcd76-42b0-485b-9999-3d62c675c67d,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262523,122226,Alto Saxophone,Major Scales,Ab,6994fa2c-6d50-4cfa-bbec-091a3fddb116,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262524,122226,Alto Saxophone,Major Scales,Db,6994fa2c-6d50-4cfa-bbec-091a3fddb116,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296104,122226,Alto Saxophone,Major Scales,Db,4a7fcd76-42b0-485b-9999-3d62c675c67d,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296105,122226,Alto Saxophone,Sight-Reading,Tone Quality,4a7fcd76-42b0-485b-9999-3d62c675c67d,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262525,122226,Alto Saxophone,Sight-Reading,Tone Quality,6994fa2c-6d50-4cfa-bbec-091a3fddb116,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262526,122226,Alto Saxophone,Sight-Reading,Note Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296106,122226,Alto Saxophone,Sight-Reading,Note Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,4,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262527,122226,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,6994fa2c-6d50-4cfa-bbec-091a3fddb116,2,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296107,122226,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,4a7fcd76-42b0-485b-9999-3d62c675c67d,3,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2296108,122226,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",4a7fcd76-42b0-485b-9999-3d62c675c67d,2,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2262528,122226,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",6994fa2c-6d50-4cfa-bbec-091a3fddb116,2,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122226.mp3
2328734,122318,Flute,Lyrical Etude,Tone Quality,603a4913-d9f6-47b7-bfd7-60b221d76d11,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253234,122318,Flute,Lyrical Etude,Tone Quality,f9a09d42-efe3-49db-b983-3e271b4b4c02,15,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328735,122318,Flute,Lyrical Etude,Note Accuracy,603a4913-d9f6-47b7-bfd7-60b221d76d11,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253235,122318,Flute,Lyrical Etude,Note Accuracy,f9a09d42-efe3-49db-b983-3e271b4b4c02,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328736,122318,Flute,Lyrical Etude,Rhythmic Accuracy,603a4913-d9f6-47b7-bfd7-60b221d76d11,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253236,122318,Flute,Lyrical Etude,Rhythmic Accuracy,f9a09d42-efe3-49db-b983-3e271b4b4c02,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253237,122318,Flute,Lyrical Etude,"Musicallity, Tempo & Style",f9a09d42-efe3-49db-b983-3e271b4b4c02,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328737,122318,Flute,Lyrical Etude,"Musicallity, Tempo & Style",603a4913-d9f6-47b7-bfd7-60b221d76d11,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253238,122318,Flute,Technical Etude,Tone Quality,f9a09d42-efe3-49db-b983-3e271b4b4c02,12,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328738,122318,Flute,Technical Etude,Tone Quality,603a4913-d9f6-47b7-bfd7-60b221d76d11,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253239,122318,Flute,Technical Etude,Note Accuracy,f9a09d42-efe3-49db-b983-3e271b4b4c02,5,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328739,122318,Flute,Technical Etude,Note Accuracy,603a4913-d9f6-47b7-bfd7-60b221d76d11,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253240,122318,Flute,Technical Etude,Rhythmic Accuracy,f9a09d42-efe3-49db-b983-3e271b4b4c02,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328740,122318,Flute,Technical Etude,Rhythmic Accuracy,603a4913-d9f6-47b7-bfd7-60b221d76d11,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253241,122318,Flute,Technical Etude,"Musicality, Tempo & Style",f9a09d42-efe3-49db-b983-3e271b4b4c02,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328741,122318,Flute,Technical Etude,"Musicality, Tempo & Style",603a4913-d9f6-47b7-bfd7-60b221d76d11,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328742,122318,Flute,Chromatic Scale,Chromatic Scale,603a4913-d9f6-47b7-bfd7-60b221d76d11,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253242,122318,Flute,Chromatic Scale,Chromatic Scale,f9a09d42-efe3-49db-b983-3e271b4b4c02,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328743,122318,Flute,Major Scales,G,603a4913-d9f6-47b7-bfd7-60b221d76d11,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253243,122318,Flute,Major Scales,G,f9a09d42-efe3-49db-b983-3e271b4b4c02,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253244,122318,Flute,Major Scales,C,f9a09d42-efe3-49db-b983-3e271b4b4c02,8,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328744,122318,Flute,Major Scales,C,603a4913-d9f6-47b7-bfd7-60b221d76d11,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253245,122318,Flute,Major Scales,F,f9a09d42-efe3-49db-b983-3e271b4b4c02,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328745,122318,Flute,Major Scales,F,603a4913-d9f6-47b7-bfd7-60b221d76d11,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328746,122318,Flute,Major Scales,Bb,603a4913-d9f6-47b7-bfd7-60b221d76d11,9,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253246,122318,Flute,Major Scales,Bb,f9a09d42-efe3-49db-b983-3e271b4b4c02,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328747,122318,Flute,Major Scales,Eb,603a4913-d9f6-47b7-bfd7-60b221d76d11,10,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253247,122318,Flute,Major Scales,Eb,f9a09d42-efe3-49db-b983-3e271b4b4c02,7,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2253248,122318,Flute,Major Scales,Ab,f9a09d42-efe3-49db-b983-3e271b4b4c02,2,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328748,122318,Flute,Major Scales,Ab,603a4913-d9f6-47b7-bfd7-60b221d76d11,6,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
2328749,122318,Flute,Major Scales,Db,603a4913-d9f6-47b7-bfd7-60b221d76d11,0,https://flmusiced.org/mpaonline/AudioFiles/2021-2022/AllStateAuditions/122318.mp3
