ScoreID,Student,Instrument,CategoryGroup,Category,Score
496498,34842,Trombone,Lyrical Etude,Note Accuracy,8
496499,34842,Trombone,Lyrical Etude,Rhythmic Accuracy,9
496497,34842,Trombone,Lyrical Etude,Tone Quality,14
496519,34842,Trombone,Scales,A,5
496518,34842,Trombone,Scales,Ab,5
496521,34842,Trombone,Scales,B,5
496520,34842,Trombone,Scales,Bb,5
496522,34842,Trombone,Scales,C,5
496516,34842,Trombone,Scales,Chromatic,12
496524,34842,Trombone,Scales,D,0
496523,34842,Trombone,Scales,Db,0
496526,34842,Trombone,Scales,E,0
496525,34842,Trombone,Scales,Eb,0
496527,34842,Trombone,Scales,F,5
496517,34842,Trombone,Scales,G,5
496528,34842,Trombone,Scales,Gb,5
496531,34842,Trombone,Scales,"Musicality, Tempo, & Style",8
496529,34842,Trombone,Scales,Note Accuracy/Consistency,25
496530,34842,Trombone,Scales,Tone Quality,18
496536,34842,Trombone,Sight-Reading,Artistry,3
496534,34842,Trombone,Sight-Reading,"Musicallity, Tempo & Style",5
496532,34842,Trombone,Sight-Reading,Note Accuracy,4
496533,34842,Trombone,Sight-Reading,Rhythmic Accuracy,4
496535,34842,Trombone,Sight-Reading,Tone Quality,4
496505,34842,Trombone,Technical Etude,Artistry,4
496501,34842,Trombone,Technical Etude,"Musicallity, Tempo & Style",17
496503,34842,Trombone,Technical Etude,Note Accuracy,7
496504,34842,Trombone,Technical Etude,Rhythmic Accuracy,9
496502,34842,Trombone,Technical Etude,Tone Quality,13
447800,34917,Oboe,Lyrical Etude,Artistry,2
447796,34917,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",12
447798,34917,Oboe,Lyrical Etude,Note Accuracy,5
447799,34917,Oboe,Lyrical Etude,Rhythmic Accuracy,4
447797,34917,Oboe,Lyrical Etude,Tone Quality,7
447809,34917,Oboe,Scales,A,0
447808,34917,Oboe,Scales,Ab,0
447811,34917,Oboe,Scales,B,0
447810,34917,Oboe,Scales,Bb,0
447812,34917,Oboe,Scales,C,0
447806,34917,Oboe,Scales,Chromatic,7
447814,34917,Oboe,Scales,D,0
447813,34917,Oboe,Scales,Db,0
447816,34917,Oboe,Scales,E,0
447815,34917,Oboe,Scales,Eb,0
447817,34917,Oboe,Scales,F,0
447807,34917,Oboe,Scales,G,0
447818,34917,Oboe,Scales,Gb,0
447821,34917,Oboe,Scales,"Musicality, Tempo, & Style",5
447819,34917,Oboe,Scales,Note Accuracy/Consistency,10
447820,34917,Oboe,Scales,Tone Quality,10
447826,34917,Oboe,Sight-Reading,Artistry,1
447824,34917,Oboe,Sight-Reading,"Musicallity, Tempo & Style",5
447822,34917,Oboe,Sight-Reading,Note Accuracy,5
447823,34917,Oboe,Sight-Reading,Rhythmic Accuracy,5
447825,34917,Oboe,Sight-Reading,Tone Quality,1
447805,34917,Oboe,Technical Etude,Artistry,2
447801,34917,Oboe,Technical Etude,"Musicallity, Tempo & Style",15
447803,34917,Oboe,Technical Etude,Note Accuracy,5
447804,34917,Oboe,Technical Etude,Rhythmic Accuracy,5
447802,34917,Oboe,Technical Etude,Tone Quality,10
508776,34936,Bb Clarinet,Lyrical Etude,Artistry,0
508772,34936,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",10
508774,34936,Bb Clarinet,Lyrical Etude,Note Accuracy,10
508775,34936,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,6
508773,34936,Bb Clarinet,Lyrical Etude,Tone Quality,4
508785,34936,Bb Clarinet,Scales,A,0
508784,34936,Bb Clarinet,Scales,Ab,1
508787,34936,Bb Clarinet,Scales,B,0
508786,34936,Bb Clarinet,Scales,Bb,2
508788,34936,Bb Clarinet,Scales,C,0
508782,34936,Bb Clarinet,Scales,Chromatic,0
508790,34936,Bb Clarinet,Scales,D,0
508789,34936,Bb Clarinet,Scales,Db,0
508792,34936,Bb Clarinet,Scales,E,0
508791,34936,Bb Clarinet,Scales,Eb,0
508793,34936,Bb Clarinet,Scales,F,0
508783,34936,Bb Clarinet,Scales,G,2
508794,34936,Bb Clarinet,Scales,Gb,0
508797,34936,Bb Clarinet,Scales,"Musicality, Tempo, & Style",0
508795,34936,Bb Clarinet,Scales,Note Accuracy/Consistency,0
508796,34936,Bb Clarinet,Scales,Tone Quality,2
508802,34936,Bb Clarinet,Sight-Reading,Artistry,0
508800,34936,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",3
508798,34936,Bb Clarinet,Sight-Reading,Note Accuracy,6
508799,34936,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,5
508801,34936,Bb Clarinet,Sight-Reading,Tone Quality,0
508781,34936,Bb Clarinet,Technical Etude,Artistry,0
508777,34936,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",5
508779,34936,Bb Clarinet,Technical Etude,Note Accuracy,6
508780,34936,Bb Clarinet,Technical Etude,Rhythmic Accuracy,2
508778,34936,Bb Clarinet,Technical Etude,Tone Quality,2
508905,34937,Bb Clarinet,Lyrical Etude,Artistry,0
508901,34937,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",9
508903,34937,Bb Clarinet,Lyrical Etude,Note Accuracy,10
508904,34937,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,6
508902,34937,Bb Clarinet,Lyrical Etude,Tone Quality,7
508914,34937,Bb Clarinet,Scales,A,3
508913,34937,Bb Clarinet,Scales,Ab,4
508916,34937,Bb Clarinet,Scales,B,4
508915,34937,Bb Clarinet,Scales,Bb,3
508917,34937,Bb Clarinet,Scales,C,3
508911,34937,Bb Clarinet,Scales,Chromatic,10
508919,34937,Bb Clarinet,Scales,D,3
508918,34937,Bb Clarinet,Scales,Db,1
508921,34937,Bb Clarinet,Scales,E,0
508920,34937,Bb Clarinet,Scales,Eb,1
508922,34937,Bb Clarinet,Scales,F,1
508912,34937,Bb Clarinet,Scales,G,4
508923,34937,Bb Clarinet,Scales,Gb,2
508926,34937,Bb Clarinet,Scales,"Musicality, Tempo, & Style",5
508924,34937,Bb Clarinet,Scales,Note Accuracy/Consistency,19
508925,34937,Bb Clarinet,Scales,Tone Quality,7
508931,34937,Bb Clarinet,Sight-Reading,Artistry,0
508929,34937,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",6
508927,34937,Bb Clarinet,Sight-Reading,Note Accuracy,8
508928,34937,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,7
508930,34937,Bb Clarinet,Sight-Reading,Tone Quality,1
508910,34937,Bb Clarinet,Technical Etude,Artistry,0
508906,34937,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",9
508908,34937,Bb Clarinet,Technical Etude,Note Accuracy,10
508909,34937,Bb Clarinet,Technical Etude,Rhythmic Accuracy,7
508907,34937,Bb Clarinet,Technical Etude,Tone Quality,5
521468,35074,Tuba,Lyrical Etude,Artistry,2
521464,35074,Tuba,Lyrical Etude,"Musicallity, Tempo & Style",9
521466,35074,Tuba,Lyrical Etude,Note Accuracy,7
521467,35074,Tuba,Lyrical Etude,Rhythmic Accuracy,7
521465,35074,Tuba,Lyrical Etude,Tone Quality,7
521477,35074,Tuba,Scales,A,0
521476,35074,Tuba,Scales,Ab,2
521479,35074,Tuba,Scales,B,0
521478,35074,Tuba,Scales,Bb,2
521480,35074,Tuba,Scales,C,2
521474,35074,Tuba,Scales,Chromatic,7
521482,35074,Tuba,Scales,D,0
521481,35074,Tuba,Scales,Db,1
521484,35074,Tuba,Scales,E,0
521483,35074,Tuba,Scales,Eb,2
521485,35074,Tuba,Scales,F,2
521475,35074,Tuba,Scales,G,2
521486,35074,Tuba,Scales,Gb,0
521489,35074,Tuba,Scales,"Musicality, Tempo, & Style",5
521487,35074,Tuba,Scales,Note Accuracy/Consistency,14
521488,35074,Tuba,Scales,Tone Quality,12
521535,35074,Tuba,Sight-Reading,Artistry,2
521533,35074,Tuba,Sight-Reading,"Musicallity, Tempo & Style",4
521531,35074,Tuba,Sight-Reading,Note Accuracy,3
521532,35074,Tuba,Sight-Reading,Rhythmic Accuracy,4
521534,35074,Tuba,Sight-Reading,Tone Quality,2
521473,35074,Tuba,Technical Etude,Artistry,2
521469,35074,Tuba,Technical Etude,"Musicallity, Tempo & Style",10
521471,35074,Tuba,Technical Etude,Note Accuracy,7
521472,35074,Tuba,Technical Etude,Rhythmic Accuracy,7
521470,35074,Tuba,Technical Etude,Tone Quality,8
448827,35086,French Horn,Lyrical Etude,Artistry,4
448823,35086,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",11
448825,35086,French Horn,Lyrical Etude,Note Accuracy,8
448826,35086,French Horn,Lyrical Etude,Rhythmic Accuracy,8
448824,35086,French Horn,Lyrical Etude,Tone Quality,9
448836,35086,French Horn,Scales,A,3
448835,35086,French Horn,Scales,Ab,3
448838,35086,French Horn,Scales,B,3
448837,35086,French Horn,Scales,Bb,3
448808,35086,French Horn,Scales,C,4
448833,35086,French Horn,Scales,Chromatic,9
448810,35086,French Horn,Scales,D,3
448809,35086,French Horn,Scales,Db,3
448812,35086,French Horn,Scales,E,3
448811,35086,French Horn,Scales,Eb,2
448813,35086,French Horn,Scales,F,3
448834,35086,French Horn,Scales,G,3
448814,35086,French Horn,Scales,Gb,3
448817,35086,French Horn,Scales,"Musicality, Tempo, & Style",4
448815,35086,French Horn,Scales,Note Accuracy/Consistency,13
448816,35086,French Horn,Scales,Tone Quality,13
448822,35086,French Horn,Sight-Reading,Artistry,1
448820,35086,French Horn,Sight-Reading,"Musicallity, Tempo & Style",0
448818,35086,French Horn,Sight-Reading,Note Accuracy,5
448819,35086,French Horn,Sight-Reading,Rhythmic Accuracy,5
448821,35086,French Horn,Sight-Reading,Tone Quality,2
448832,35086,French Horn,Technical Etude,Artistry,2
448828,35086,French Horn,Technical Etude,"Musicallity, Tempo & Style",11
448830,35086,French Horn,Technical Etude,Note Accuracy,6
448831,35086,French Horn,Technical Etude,Rhythmic Accuracy,6
448829,35086,French Horn,Technical Etude,Tone Quality,8
520632,35088,Bassoon,Lyrical Etude,Artistry,5
520628,35088,Bassoon,Lyrical Etude,"Musicallity, Tempo & Style",20
520630,35088,Bassoon,Lyrical Etude,Note Accuracy,10
520631,35088,Bassoon,Lyrical Etude,Rhythmic Accuracy,10
520629,35088,Bassoon,Lyrical Etude,Tone Quality,15
520641,35088,Bassoon,Scales,A,4
520640,35088,Bassoon,Scales,Ab,5
520643,35088,Bassoon,Scales,B,7
520642,35088,Bassoon,Scales,Bb,8
520644,35088,Bassoon,Scales,C,8
520638,35088,Bassoon,Scales,Chromatic,15
520646,35088,Bassoon,Scales,D,7
520645,35088,Bassoon,Scales,Db,7
520648,35088,Bassoon,Scales,E,5
520647,35088,Bassoon,Scales,Eb,5
520649,35088,Bassoon,Scales,F,5
520639,35088,Bassoon,Scales,G,5
520650,35088,Bassoon,Scales,Gb,5
520653,35088,Bassoon,Scales,"Musicality, Tempo, & Style",10
520651,35088,Bassoon,Scales,Note Accuracy/Consistency,29
520652,35088,Bassoon,Scales,Tone Quality,20
520668,35088,Bassoon,Sight-Reading,Artistry,5
520666,35088,Bassoon,Sight-Reading,"Musicallity, Tempo & Style",10
520664,35088,Bassoon,Sight-Reading,Note Accuracy,10
520665,35088,Bassoon,Sight-Reading,Rhythmic Accuracy,8
520667,35088,Bassoon,Sight-Reading,Tone Quality,5
520637,35088,Bassoon,Technical Etude,Artistry,5
520633,35088,Bassoon,Technical Etude,"Musicallity, Tempo & Style",20
520635,35088,Bassoon,Technical Etude,Note Accuracy,10
520636,35088,Bassoon,Technical Etude,Rhythmic Accuracy,10
520634,35088,Bassoon,Technical Etude,Tone Quality,15
497711,35089,Alto Saxophone,Lyrical Etude,Artistry,1
497707,35089,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",7
497709,35089,Alto Saxophone,Lyrical Etude,Note Accuracy,7
497710,35089,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,6
497708,35089,Alto Saxophone,Lyrical Etude,Tone Quality,7
497720,35089,Alto Saxophone,Scales,A,0
497719,35089,Alto Saxophone,Scales,Ab,0
497722,35089,Alto Saxophone,Scales,B,0
497721,35089,Alto Saxophone,Scales,Bb,0
497723,35089,Alto Saxophone,Scales,C,0
497717,35089,Alto Saxophone,Scales,Chromatic,8
497725,35089,Alto Saxophone,Scales,D,1
497724,35089,Alto Saxophone,Scales,Db,1
497727,35089,Alto Saxophone,Scales,E,1
497726,35089,Alto Saxophone,Scales,Eb,1
497728,35089,Alto Saxophone,Scales,F,1
497718,35089,Alto Saxophone,Scales,G,0
497729,35089,Alto Saxophone,Scales,Gb,1
497732,35089,Alto Saxophone,Scales,"Musicality, Tempo, & Style",1
497730,35089,Alto Saxophone,Scales,Note Accuracy/Consistency,5
497731,35089,Alto Saxophone,Scales,Tone Quality,8
497737,35089,Alto Saxophone,Sight-Reading,Artistry,1
497735,35089,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",2
497733,35089,Alto Saxophone,Sight-Reading,Note Accuracy,2
497734,35089,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,3
497736,35089,Alto Saxophone,Sight-Reading,Tone Quality,2
497716,35089,Alto Saxophone,Technical Etude,Artistry,0
497712,35089,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",4
497714,35089,Alto Saxophone,Technical Etude,Note Accuracy,3
497715,35089,Alto Saxophone,Technical Etude,Rhythmic Accuracy,3
497713,35089,Alto Saxophone,Technical Etude,Tone Quality,5
497887,35090,Flute,Lyrical Etude,Artistry,5
497883,35090,Flute,Lyrical Etude,"Musicallity, Tempo & Style",18
497885,35090,Flute,Lyrical Etude,Note Accuracy,9
497886,35090,Flute,Lyrical Etude,Rhythmic Accuracy,10
497884,35090,Flute,Lyrical Etude,Tone Quality,14
497896,35090,Flute,Scales,A,4
497895,35090,Flute,Scales,Ab,5
497898,35090,Flute,Scales,B,4
497897,35090,Flute,Scales,Bb,5
497899,35090,Flute,Scales,C,6
497893,35090,Flute,Scales,Chromatic,15
497901,35090,Flute,Scales,D,5
497900,35090,Flute,Scales,Db,4
497903,35090,Flute,Scales,E,4
497902,35090,Flute,Scales,Eb,5
497904,35090,Flute,Scales,F,5
497894,35090,Flute,Scales,G,5
497905,35090,Flute,Scales,Gb,5
497908,35090,Flute,Scales,"Musicality, Tempo, & Style",7
497906,35090,Flute,Scales,Note Accuracy/Consistency,24
497907,35090,Flute,Scales,Tone Quality,15
497913,35090,Flute,Sight-Reading,Artistry,4
497911,35090,Flute,Sight-Reading,"Musicallity, Tempo & Style",9
497909,35090,Flute,Sight-Reading,Note Accuracy,8
497910,35090,Flute,Sight-Reading,Rhythmic Accuracy,10
497912,35090,Flute,Sight-Reading,Tone Quality,4
497892,35090,Flute,Technical Etude,Artistry,4
497888,35090,Flute,Technical Etude,"Musicallity, Tempo & Style",16
497890,35090,Flute,Technical Etude,Note Accuracy,10
497891,35090,Flute,Technical Etude,Rhythmic Accuracy,10
497889,35090,Flute,Technical Etude,Tone Quality,13
447831,35093,Oboe,Lyrical Etude,Artistry,4
447827,35093,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",15
447829,35093,Oboe,Lyrical Etude,Note Accuracy,9
447830,35093,Oboe,Lyrical Etude,Rhythmic Accuracy,10
447828,35093,Oboe,Lyrical Etude,Tone Quality,12
447840,35093,Oboe,Scales,A,0
447839,35093,Oboe,Scales,Ab,5
447842,35093,Oboe,Scales,B,5
447841,35093,Oboe,Scales,Bb,5
447843,35093,Oboe,Scales,C,5
447837,35093,Oboe,Scales,Chromatic,15
447845,35093,Oboe,Scales,D,5
447844,35093,Oboe,Scales,Db,5
447847,35093,Oboe,Scales,E,4
447846,35093,Oboe,Scales,Eb,4
447848,35093,Oboe,Scales,F,5
447838,35093,Oboe,Scales,G,5
447849,35093,Oboe,Scales,Gb,5
447852,35093,Oboe,Scales,"Musicality, Tempo, & Style",10
447850,35093,Oboe,Scales,Note Accuracy/Consistency,30
447851,35093,Oboe,Scales,Tone Quality,19
447857,35093,Oboe,Sight-Reading,Artistry,4
447855,35093,Oboe,Sight-Reading,"Musicallity, Tempo & Style",7
447853,35093,Oboe,Sight-Reading,Note Accuracy,6
447854,35093,Oboe,Sight-Reading,Rhythmic Accuracy,7
447856,35093,Oboe,Sight-Reading,Tone Quality,4
447836,35093,Oboe,Technical Etude,Artistry,4
447832,35093,Oboe,Technical Etude,"Musicallity, Tempo & Style",15
447834,35093,Oboe,Technical Etude,Note Accuracy,10
447835,35093,Oboe,Technical Etude,Rhythmic Accuracy,10
447833,35093,Oboe,Technical Etude,Tone Quality,13
483161,35095,Tenor Saxophone,Lyrical Etude,Artistry,3
483157,35095,Tenor Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",11
483159,35095,Tenor Saxophone,Lyrical Etude,Note Accuracy,8
483160,35095,Tenor Saxophone,Lyrical Etude,Rhythmic Accuracy,8
483158,35095,Tenor Saxophone,Lyrical Etude,Tone Quality,10
483170,35095,Tenor Saxophone,Scales,A,2
483169,35095,Tenor Saxophone,Scales,Ab,2
483172,35095,Tenor Saxophone,Scales,B,2
483171,35095,Tenor Saxophone,Scales,Bb,2
483173,35095,Tenor Saxophone,Scales,C,2
483167,35095,Tenor Saxophone,Scales,Chromatic,9
483175,35095,Tenor Saxophone,Scales,D,1
483174,35095,Tenor Saxophone,Scales,Db,1
483177,35095,Tenor Saxophone,Scales,E,0
483176,35095,Tenor Saxophone,Scales,Eb,0
483178,35095,Tenor Saxophone,Scales,F,0
483168,35095,Tenor Saxophone,Scales,G,0
483179,35095,Tenor Saxophone,Scales,Gb,0
483182,35095,Tenor Saxophone,Scales,"Musicality, Tempo, & Style",2
483180,35095,Tenor Saxophone,Scales,Note Accuracy/Consistency,12
483181,35095,Tenor Saxophone,Scales,Tone Quality,10
483187,35095,Tenor Saxophone,Sight-Reading,Artistry,0
483185,35095,Tenor Saxophone,Sight-Reading,"Musicallity, Tempo & Style",1
483183,35095,Tenor Saxophone,Sight-Reading,Note Accuracy,1
483184,35095,Tenor Saxophone,Sight-Reading,Rhythmic Accuracy,1
483186,35095,Tenor Saxophone,Sight-Reading,Tone Quality,2
483166,35095,Tenor Saxophone,Technical Etude,Artistry,1
483162,35095,Tenor Saxophone,Technical Etude,"Musicallity, Tempo & Style",8
483164,35095,Tenor Saxophone,Technical Etude,Note Accuracy,7
483165,35095,Tenor Saxophone,Technical Etude,Rhythmic Accuracy,7
483163,35095,Tenor Saxophone,Technical Etude,Tone Quality,9
497918,35097,Flute,Lyrical Etude,Artistry,2
497914,35097,Flute,Lyrical Etude,"Musicallity, Tempo & Style",12
497916,35097,Flute,Lyrical Etude,Note Accuracy,9
497917,35097,Flute,Lyrical Etude,Rhythmic Accuracy,9
497915,35097,Flute,Lyrical Etude,Tone Quality,6
497927,35097,Flute,Scales,A,2
497926,35097,Flute,Scales,Ab,4
497929,35097,Flute,Scales,B,3
497928,35097,Flute,Scales,Bb,5
497930,35097,Flute,Scales,C,4
497924,35097,Flute,Scales,Chromatic,9
497932,35097,Flute,Scales,D,5
497931,35097,Flute,Scales,Db,4
497934,35097,Flute,Scales,E,4
497933,35097,Flute,Scales,Eb,4
497935,35097,Flute,Scales,F,4
497925,35097,Flute,Scales,G,5
497936,35097,Flute,Scales,Gb,3
497939,35097,Flute,Scales,"Musicality, Tempo, & Style",4
497937,35097,Flute,Scales,Note Accuracy/Consistency,17
497938,35097,Flute,Scales,Tone Quality,10
497944,35097,Flute,Sight-Reading,Artistry,2
497942,35097,Flute,Sight-Reading,"Musicallity, Tempo & Style",4
497940,35097,Flute,Sight-Reading,Note Accuracy,3
497941,35097,Flute,Sight-Reading,Rhythmic Accuracy,7
497943,35097,Flute,Sight-Reading,Tone Quality,2
497923,35097,Flute,Technical Etude,Artistry,2
497920,35097,Flute,Technical Etude,"Musicallity, Tempo & Style",12
497921,35097,Flute,Technical Etude,Note Accuracy,6
497922,35097,Flute,Technical Etude,Rhythmic Accuracy,8
497919,35097,Flute,Technical Etude,Tone Quality,6
497784,35101,Alto Saxophone,Lyrical Etude,Artistry,1
497780,35101,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",6
497782,35101,Alto Saxophone,Lyrical Etude,Note Accuracy,5
497783,35101,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,5
497781,35101,Alto Saxophone,Lyrical Etude,Tone Quality,7
497793,35101,Alto Saxophone,Scales,A,0
497792,35101,Alto Saxophone,Scales,Ab,2
497795,35101,Alto Saxophone,Scales,B,0
497794,35101,Alto Saxophone,Scales,Bb,0
497796,35101,Alto Saxophone,Scales,C,0
497790,35101,Alto Saxophone,Scales,Chromatic,8
497798,35101,Alto Saxophone,Scales,D,1
497797,35101,Alto Saxophone,Scales,Db,1
497800,35101,Alto Saxophone,Scales,E,1
497799,35101,Alto Saxophone,Scales,Eb,2
497801,35101,Alto Saxophone,Scales,F,1
497791,35101,Alto Saxophone,Scales,G,2
497802,35101,Alto Saxophone,Scales,Gb,1
497805,35101,Alto Saxophone,Scales,"Musicality, Tempo, & Style",4
497803,35101,Alto Saxophone,Scales,Note Accuracy/Consistency,11
497804,35101,Alto Saxophone,Scales,Tone Quality,8
497810,35101,Alto Saxophone,Sight-Reading,Artistry,1
497808,35101,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",1
497806,35101,Alto Saxophone,Sight-Reading,Note Accuracy,1
497807,35101,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,1
497809,35101,Alto Saxophone,Sight-Reading,Tone Quality,2
497789,35101,Alto Saxophone,Technical Etude,Artistry,1
497785,35101,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",3
497787,35101,Alto Saxophone,Technical Etude,Note Accuracy,3
497788,35101,Alto Saxophone,Technical Etude,Rhythmic Accuracy,2
497786,35101,Alto Saxophone,Technical Etude,Tone Quality,6
508984,35103,Bb Clarinet,Lyrical Etude,Artistry,0
508980,35103,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",7
508982,35103,Bb Clarinet,Lyrical Etude,Note Accuracy,8
508983,35103,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,4
508981,35103,Bb Clarinet,Lyrical Etude,Tone Quality,4
508993,35103,Bb Clarinet,Scales,A,1
508992,35103,Bb Clarinet,Scales,Ab,1
508995,35103,Bb Clarinet,Scales,B,2
508994,35103,Bb Clarinet,Scales,Bb,2
508996,35103,Bb Clarinet,Scales,C,2
508990,35103,Bb Clarinet,Scales,Chromatic,0
508998,35103,Bb Clarinet,Scales,D,0
508997,35103,Bb Clarinet,Scales,Db,0
509000,35103,Bb Clarinet,Scales,E,0
508999,35103,Bb Clarinet,Scales,Eb,0
509001,35103,Bb Clarinet,Scales,F,0
508991,35103,Bb Clarinet,Scales,G,1
509002,35103,Bb Clarinet,Scales,Gb,0
509005,35103,Bb Clarinet,Scales,"Musicality, Tempo, & Style",2
509003,35103,Bb Clarinet,Scales,Note Accuracy/Consistency,8
509004,35103,Bb Clarinet,Scales,Tone Quality,4
509010,35103,Bb Clarinet,Sight-Reading,Artistry,0
509008,35103,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",0
509006,35103,Bb Clarinet,Sight-Reading,Note Accuracy,4
509007,35103,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,3
509009,35103,Bb Clarinet,Sight-Reading,Tone Quality,1
508989,35103,Bb Clarinet,Technical Etude,Artistry,0
508985,35103,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",5
508987,35103,Bb Clarinet,Technical Etude,Note Accuracy,4
508988,35103,Bb Clarinet,Technical Etude,Rhythmic Accuracy,2
508986,35103,Bb Clarinet,Technical Etude,Tone Quality,4
483223,35106,Tenor Saxophone,Lyrical Etude,Artistry,0
483219,35106,Tenor Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",8
483221,35106,Tenor Saxophone,Lyrical Etude,Note Accuracy,8
483222,35106,Tenor Saxophone,Lyrical Etude,Rhythmic Accuracy,8
483220,35106,Tenor Saxophone,Lyrical Etude,Tone Quality,7
483232,35106,Tenor Saxophone,Scales,A,1
483231,35106,Tenor Saxophone,Scales,Ab,1
483234,35106,Tenor Saxophone,Scales,B,0
483233,35106,Tenor Saxophone,Scales,Bb,2
483235,35106,Tenor Saxophone,Scales,C,0
483229,35106,Tenor Saxophone,Scales,Chromatic,6
483237,35106,Tenor Saxophone,Scales,D,1
483236,35106,Tenor Saxophone,Scales,Db,1
483239,35106,Tenor Saxophone,Scales,E,0
483238,35106,Tenor Saxophone,Scales,Eb,0
483240,35106,Tenor Saxophone,Scales,F,0
483230,35106,Tenor Saxophone,Scales,G,0
483241,35106,Tenor Saxophone,Scales,Gb,0
483244,35106,Tenor Saxophone,Scales,"Musicality, Tempo, & Style",3
483242,35106,Tenor Saxophone,Scales,Note Accuracy/Consistency,8
483243,35106,Tenor Saxophone,Scales,Tone Quality,8
483249,35106,Tenor Saxophone,Sight-Reading,Artistry,0
483247,35106,Tenor Saxophone,Sight-Reading,"Musicallity, Tempo & Style",1
483245,35106,Tenor Saxophone,Sight-Reading,Note Accuracy,3
483246,35106,Tenor Saxophone,Sight-Reading,Rhythmic Accuracy,2
483248,35106,Tenor Saxophone,Sight-Reading,Tone Quality,2
483228,35106,Tenor Saxophone,Technical Etude,Artistry,0
483224,35106,Tenor Saxophone,Technical Etude,"Musicallity, Tempo & Style",9
483226,35106,Tenor Saxophone,Technical Etude,Note Accuracy,7
483227,35106,Tenor Saxophone,Technical Etude,Rhythmic Accuracy,8
483225,35106,Tenor Saxophone,Technical Etude,Tone Quality,8
497856,35147,Alto Saxophone,Lyrical Etude,Artistry,1
497852,35147,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",10
497854,35147,Alto Saxophone,Lyrical Etude,Note Accuracy,4
497855,35147,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,5
497853,35147,Alto Saxophone,Lyrical Etude,Tone Quality,4
497865,35147,Alto Saxophone,Scales,A,0
497864,35147,Alto Saxophone,Scales,Ab,2
497867,35147,Alto Saxophone,Scales,B,0
497866,35147,Alto Saxophone,Scales,Bb,0
497868,35147,Alto Saxophone,Scales,C,0
497862,35147,Alto Saxophone,Scales,Chromatic,7
497870,35147,Alto Saxophone,Scales,D,1
497869,35147,Alto Saxophone,Scales,Db,1
497872,35147,Alto Saxophone,Scales,E,1
497871,35147,Alto Saxophone,Scales,Eb,1
497873,35147,Alto Saxophone,Scales,F,1
497863,35147,Alto Saxophone,Scales,G,2
497874,35147,Alto Saxophone,Scales,Gb,1
497877,35147,Alto Saxophone,Scales,"Musicality, Tempo, & Style",3
497875,35147,Alto Saxophone,Scales,Note Accuracy/Consistency,10
497876,35147,Alto Saxophone,Scales,Tone Quality,8
497882,35147,Alto Saxophone,Sight-Reading,Artistry,1
497880,35147,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",3
497878,35147,Alto Saxophone,Sight-Reading,Note Accuracy,3
497879,35147,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,3
497881,35147,Alto Saxophone,Sight-Reading,Tone Quality,2
497861,35147,Alto Saxophone,Technical Etude,Artistry,1
497857,35147,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",4
497859,35147,Alto Saxophone,Technical Etude,Note Accuracy,4
497860,35147,Alto Saxophone,Technical Etude,Rhythmic Accuracy,3
497858,35147,Alto Saxophone,Technical Etude,Tone Quality,5
505804,35168,Alto Saxophone,Lyrical Etude,Artistry,1
505800,35168,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",7
505802,35168,Alto Saxophone,Lyrical Etude,Note Accuracy,3
505803,35168,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,7
505801,35168,Alto Saxophone,Lyrical Etude,Tone Quality,8
