ScoreID,Student,Instrument,ScoreGroup,Description,Score,RecordingPath
1503160,92943,Bb Clarinet,Major Scales,F,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92943.mp3
1503161,92943,Bb Clarinet,Major Scales,Bb,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92943.mp3
1503162,92943,Bb Clarinet,Major Scales,Eb,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92943.mp3
1503163,92943,Bb Clarinet,Major Scales,Ab,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92943.mp3
1503164,92943,Bb Clarinet,Major Scales,Db,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92943.mp3
1503167,92943,Bb Clarinet,Sight-Reading,Tone Quality,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92943.mp3
1503168,92943,Bb Clarinet,Sight-Reading,Note Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92943.mp3
1503169,92943,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92943.mp3
1503170,92943,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92943.mp3
1534112,92956,Percussion,Mallet Etude,Note Accuracy & Tone,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534113,92956,Percussion,Mallet Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534114,92956,Percussion,Mallet Etude,"Musicality, Tempo, & Style",8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534115,92956,Percussion,Snare Etude,Rudimental Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534116,92956,Percussion,Snare Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534117,92956,Percussion,Snare Etude,"Musicality, Tempo, & Style",15,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534118,92956,Percussion,Timpani Etude,Tuning Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534119,92956,Percussion,Timpani Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534120,92956,Percussion,Timpani Etude,"Musicality, Tempo, & Style",11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534121,92956,Percussion,Chromatic Scale,Chromatic Scale,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534122,92956,Percussion,Major Scales,G,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534123,92956,Percussion,Major Scales,C,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534124,92956,Percussion,Major Scales,F,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534125,92956,Percussion,Major Scales,Bb,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534126,92956,Percussion,Major Scales,Eb,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534127,92956,Percussion,Major Scales,Ab,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534128,92956,Percussion,Major Scales,Db,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534129,92956,Percussion,Reading-Mallet,Note Accuracy & Tone,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534130,92956,Percussion,Reading-Mallet,Rhythmic Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534131,92956,Percussion,Reading-Mallet,"Musicality, Tempo & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534132,92956,Percussion,Reading-Snare,Note Accuracy & Tone,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534133,92956,Percussion,Reading-Snare,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1534134,92956,Percussion,Reading-Snare,"Musicality, Tempo, & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92956.mp3
1498977,92957,Euphonium,Lyrical Etude,Tone Quality,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1498978,92957,Euphonium,Lyrical Etude,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1498979,92957,Euphonium,Lyrical Etude,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1498980,92957,Euphonium,Lyrical Etude,"Musicallity, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1498986,92957,Euphonium,Technical Etude,Tone Quality,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1498987,92957,Euphonium,Technical Etude,Note Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1498990,92957,Euphonium,Technical Etude,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1498991,92957,Euphonium,Technical Etude,"Musicality, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1498992,92957,Euphonium,Chromatic Scale,Chromatic Scale,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1498993,92957,Euphonium,Major Scales,G,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1498997,92957,Euphonium,Major Scales,C,0,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1498998,92957,Euphonium,Major Scales,F,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1498999,92957,Euphonium,Major Scales,Bb,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1499004,92957,Euphonium,Major Scales,Eb,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1499005,92957,Euphonium,Major Scales,Ab,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1499006,92957,Euphonium,Major Scales,Db,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1499007,92957,Euphonium,Sight-Reading,Tone Quality,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1499008,92957,Euphonium,Sight-Reading,Note Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1499009,92957,Euphonium,Sight-Reading,Rhythmic Accuracy,1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1499010,92957,Euphonium,Sight-Reading,"Musicallity, Tempo & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92957.mp3
1503126,92968,Bb Clarinet,Lyrical Etude,Tone Quality,13,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503129,92968,Bb Clarinet,Lyrical Etude,Note Accuracy,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503130,92968,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503131,92968,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503133,92968,Bb Clarinet,Technical Etude,Tone Quality,12,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503134,92968,Bb Clarinet,Technical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503135,92968,Bb Clarinet,Technical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503136,92968,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503137,92968,Bb Clarinet,Chromatic Scale,Chromatic Scale,12,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503138,92968,Bb Clarinet,Major Scales,G,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503139,92968,Bb Clarinet,Major Scales,C,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503140,92968,Bb Clarinet,Major Scales,F,12,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503141,92968,Bb Clarinet,Major Scales,Bb,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503142,92968,Bb Clarinet,Major Scales,Eb,14,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503143,92968,Bb Clarinet,Major Scales,Ab,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503144,92968,Bb Clarinet,Major Scales,Db,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503145,92968,Bb Clarinet,Sight-Reading,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503147,92968,Bb Clarinet,Sight-Reading,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503146,92968,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503148,92968,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/92968.mp3
1503081,93005,Bb Clarinet,Lyrical Etude,Tone Quality,14,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503082,93005,Bb Clarinet,Lyrical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503083,93005,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503084,93005,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503085,93005,Bb Clarinet,Technical Etude,Tone Quality,14,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503086,93005,Bb Clarinet,Technical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503087,93005,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503088,93005,Bb Clarinet,Technical Etude,"Musicality, Tempo & Style",11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503089,93005,Bb Clarinet,Chromatic Scale,Chromatic Scale,14,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503090,93005,Bb Clarinet,Major Scales,G,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503091,93005,Bb Clarinet,Major Scales,C,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503092,93005,Bb Clarinet,Major Scales,F,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503093,93005,Bb Clarinet,Major Scales,Bb,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503098,93005,Bb Clarinet,Major Scales,Eb,14,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503099,93005,Bb Clarinet,Major Scales,Ab,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503100,93005,Bb Clarinet,Major Scales,Db,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503101,93005,Bb Clarinet,Sight-Reading,Tone Quality,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503102,93005,Bb Clarinet,Sight-Reading,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503103,93005,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1503109,93005,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93005.mp3
1506490,93010,French Horn,Lyrical Etude,Tone Quality,11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506495,93010,French Horn,Lyrical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506496,93010,French Horn,Lyrical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506497,93010,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506491,93010,French Horn,Technical Etude,Tone Quality,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506492,93010,French Horn,Technical Etude,Note Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506493,93010,French Horn,Technical Etude,Rhythmic Accuracy,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506494,93010,French Horn,Technical Etude,"Musicality, Tempo & Style",9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506498,93010,French Horn,Chromatic Scale,Chromatic Scale,11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506499,93010,French Horn,Major Scales,G,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506505,93010,French Horn,Major Scales,C,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506508,93010,French Horn,Major Scales,F,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506509,93010,French Horn,Major Scales,Bb,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506513,93010,French Horn,Major Scales,Eb,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506514,93010,French Horn,Major Scales,Ab,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506518,93010,French Horn,Major Scales,Db,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506527,93010,French Horn,Sight-Reading,Tone Quality,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506528,93010,French Horn,Sight-Reading,Note Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506529,93010,French Horn,Sight-Reading,Rhythmic Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1506530,93010,French Horn,Sight-Reading,"Musicallity, Tempo & Style",4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93010.mp3
1553476,93011,Tenor Saxophone,Lyrical Etude,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553477,93011,Tenor Saxophone,Lyrical Etude,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553478,93011,Tenor Saxophone,Lyrical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553479,93011,Tenor Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553480,93011,Tenor Saxophone,Technical Etude,Tone Quality,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553481,93011,Tenor Saxophone,Technical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553482,93011,Tenor Saxophone,Technical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553483,93011,Tenor Saxophone,Technical Etude,"Musicality, Tempo & Style",9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553484,93011,Tenor Saxophone,Chromatic Scale,Chromatic Scale,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553485,93011,Tenor Saxophone,Major Scales,G,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553486,93011,Tenor Saxophone,Major Scales,C,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553487,93011,Tenor Saxophone,Major Scales,F,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553488,93011,Tenor Saxophone,Major Scales,Bb,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553489,93011,Tenor Saxophone,Major Scales,Eb,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553490,93011,Tenor Saxophone,Major Scales,Ab,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553491,93011,Tenor Saxophone,Major Scales,Db,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553492,93011,Tenor Saxophone,Sight-Reading,Tone Quality,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553493,93011,Tenor Saxophone,Sight-Reading,Note Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553494,93011,Tenor Saxophone,Sight-Reading,Rhythmic Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1553495,93011,Tenor Saxophone,Sight-Reading,"Musicallity, Tempo & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93011.mp3
1539937,93018,Bari Saxophone,Lyrical Etude,Tone Quality,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539938,93018,Bari Saxophone,Lyrical Etude,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539939,93018,Bari Saxophone,Lyrical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539940,93018,Bari Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539941,93018,Bari Saxophone,Technical Etude,Tone Quality,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539942,93018,Bari Saxophone,Technical Etude,Note Accuracy,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539943,93018,Bari Saxophone,Technical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539944,93018,Bari Saxophone,Technical Etude,"Musicality, Tempo & Style",6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539945,93018,Bari Saxophone,Chromatic Scale,Chromatic Scale,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539946,93018,Bari Saxophone,Major Scales,G,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539947,93018,Bari Saxophone,Major Scales,C,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539948,93018,Bari Saxophone,Major Scales,F,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539949,93018,Bari Saxophone,Major Scales,Bb,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539950,93018,Bari Saxophone,Major Scales,Eb,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539951,93018,Bari Saxophone,Major Scales,Ab,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539952,93018,Bari Saxophone,Major Scales,Db,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539953,93018,Bari Saxophone,Sight-Reading,Tone Quality,3,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539954,93018,Bari Saxophone,Sight-Reading,Note Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539955,93018,Bari Saxophone,Sight-Reading,Rhythmic Accuracy,2,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1539956,93018,Bari Saxophone,Sight-Reading,"Musicallity, Tempo & Style",1,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93018.mp3
1506594,93020,French Horn,Lyrical Etude,Tone Quality,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506595,93020,French Horn,Lyrical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506596,93020,French Horn,Lyrical Etude,Rhythmic Accuracy,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506597,93020,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506598,93020,French Horn,Technical Etude,Tone Quality,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506599,93020,French Horn,Technical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506600,93020,French Horn,Technical Etude,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506601,93020,French Horn,Technical Etude,"Musicality, Tempo & Style",11,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506602,93020,French Horn,Chromatic Scale,Chromatic Scale,9,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506603,93020,French Horn,Major Scales,G,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506604,93020,French Horn,Major Scales,C,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506605,93020,French Horn,Major Scales,F,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506606,93020,French Horn,Major Scales,Bb,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506607,93020,French Horn,Major Scales,Eb,10,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506608,93020,French Horn,Major Scales,Ab,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506609,93020,French Horn,Major Scales,Db,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506610,93020,French Horn,Sight-Reading,Tone Quality,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506611,93020,French Horn,Sight-Reading,Note Accuracy,4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506612,93020,French Horn,Sight-Reading,Rhythmic Accuracy,5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1506613,93020,French Horn,Sight-Reading,"Musicallity, Tempo & Style",4,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93020.mp3
1539957,93022,Bari Saxophone,Lyrical Etude,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93022.mp3
1539958,93022,Bari Saxophone,Lyrical Etude,Note Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93022.mp3
1539959,93022,Bari Saxophone,Lyrical Etude,Rhythmic Accuracy,7,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93022.mp3
1539960,93022,Bari Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93022.mp3
1539961,93022,Bari Saxophone,Technical Etude,Tone Quality,6,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93022.mp3
1539962,93022,Bari Saxophone,Technical Etude,Note Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93022.mp3
1539963,93022,Bari Saxophone,Technical Etude,Rhythmic Accuracy,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93022.mp3
1539964,93022,Bari Saxophone,Technical Etude,"Musicality, Tempo & Style",5,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93022.mp3
1539965,93022,Bari Saxophone,Chromatic Scale,Chromatic Scale,8,https://flmusiced.org/mpaonline/AudioFiles/2018-2019/AllStateAuditions/93022.mp3
